ID,name,latitude,longitude,mean_checkin_time,review,category
850,Idea Factory,29.960031899999997,-90.0628564,19.0,"I fell in love with just about everything in this store on one of my many visits to New Orleans when I was attending graduate school at nearby USM. As a graduate student, I didn't feel like I could afford any of the gorgeous pieces they sold, but I sure wanted them. When I graduated with a Master's Degree in 1992, my parents bought me one of their beautiful wooden clipboards with which to begin my career as a psychologist. I have used that clipboard every working day since - almost 25 years - and I still love it. I keep thinking that any day it's going to break and I'll need to buy a new one, but so far, so good. I know now that although I couldn't afford it in 1992, the price was, in no way, too high, not for the workmanship and longevity of the item. Some years after 1992, I also bought myself a mini wooden clipboard to use for small items around the house, since now I was a gainfully employed member of society. Since I only use that one infrequently, I imagine it will be available for me to pass on to 2-3 generations beneath me. Outstanding work. Well, well, well worth the price. Highly recommended.",Shopping
2316,Penelope Simply Luxe,29.9547631,-90.0661861,21.0,Walking into Penelope is like walking into a luxury boutique in Europe. It has so many items you would not normally find in the US. It is Simply Luxe. You can't go wrong with a visit to this place to look and be taken away by its breath taking sensory journey. Try it out on your next visit to the French Quarter. You will never regret it.,Shopping
2558,Jerusalem Cafe,29.9588298,-90.08481259999999,16.5,Quality made to order food. I'll be coming back for sure since it's right across the street from the VA and UMC.,Restaurants
1385,Erin Rose,29.956566600000002,-90.06793409999999,16.0,Amazing gulf shrimp poboy also by with some tasty Louisiana brews! Came in during the Saints game so there was great energy. Small space but definitely worth it. Very unique decor and bomb food!,Nightlife
2554,Que Pasta Nola,29.9683027,-90.0999173,1.0,"Oh my gosh! Yum yum yum! I saw Que Pasta start a pop up at Barrel Proof and I had to go being since it's so close to me. I really wanted everything they had on the menu but I was guided into ordering the pupusa sandwich which is pupusa buns stuffed with mozzarella and jalapeños with Cuban style brisket and pickled onions, ancho chili, salsa verde, cilantro, and mojo aioli! Can you say delish!? So excited to try some more like the octopus croquetas and loaded yuca fritas!!!! They will be at Barrel Proof Wednesday-Friday 4-10 and at Manolito Mondays 4-9! Follow their IG page for more updates to the menu!",Restaurants
1216,The Herb Import,29.9582280704,-90.0650114982,20.0,Super cool place!  They have a great selection of glass and a very helpful staff. I would definitely recommend it!!!,Shopping
415,"Feelings Marigny Cafe, Bar & Courtyard Lounge",29.963230199999998,-90.05188509999999,14.0,"Only had drinks at the bar two weeks ago but looking forward to going back for food.  Staff seemed friendly and informed, heard waitress asking bartender about available drinks and him offering alternatives.",Restaurants
1971,Larry Flynt’s Hustler Club,29.9551234112,-90.06896960690001,5.0,This place is awful. A guy roams and checks to see if your phone is tilted in a direction that is not allowed and he is basically like a hallway monitor. The girls are a just average. The guy literally just came up to me just now and told me to keep my phone faced flat. As I was writing this review.  Edit: Actually just got kicked out taking a photo of the guy who was checking to see if I was taking a photo. Which I wasn't before but only because he falsely accused me the first time. They told me they would throw my girlfriend in jail. In summation this place is a mess. The bouncers actually suggested penthouse.,Nightlife
1266,Wayfare,29.9350491427,-90.10457932950001,17.0,Always great food and a wonderful happy hour.  Really solid drinks and service.,Restaurants
3292,Cafe Minh,29.9753472,-90.1011957,17.0,Off the beaten path New Orleans French-Vietnamese restaurant. I went with a group of six business travelers and there was something for everyone. Wonderful service and delicious food.,Restaurants
515,P & J Oyster Co.,29.959604,-90.0688179,21.0,"Always quality, tasty oysters. A true New Orleans everlasting gem of a company. A family business that is back on its feet after BP. Long Live P&J Oyster Co.!",Restaurants
2457,Chapel Hats,29.957196999999997,-90.06365699999999,18.0,It's a small shop with big ideas on hats. They have some awesome steampunk designed hats in here. They have large hats and little tiny hats for the ladies. Plenty of variety in size and style. The lady working was very friendly and helpful too. My mom bought a miniature hat here to go with an Easter outfit.,Shopping
1901,Kim Starr Wise Floral Events,29.92367,-90.072905,9.0,Her work looks amazing. Met with her assistant for a quote for my wedding. I was never contacted after the initial meeting. Not a way to do business :(,Shopping
1173,McClure's,29.9200402,-90.0812295,17.0,"Best BBQ in the city! You can get waffle fries at the Nola taproom location but you can get jalapeño corn muffins at the Magazine location. The choice is yours, and there's no wrong decision.",Restaurants
809,Voodoo Experience,29.9906917176,-90.0906435857,19.0,"I was impressed with Voodoo. I thought the art vendors were great and had some really neat stuff. There was pretty much no line when we went in both days of the festival. My partner and his family complained about the line-up this year, but I thought there was a great mix of artists, and I discovered some cool bands I'd never heard of/seen before as well as some of my favorites.   There was also a good mix of food and price points. I appreciated that I could get a huge plate of nachos or a shawarma wrap for a reasonable price or shell out more for more frou-frou fare. There was a cool art video at the Pepsi tent, and while there were only two booths for free water, we never had any trouble finding them or had to stand in line for more than a minute or two.   When I saw the pics of the venue on Sunday, I could see why they cancelled the last day. It was disappointing, but I feel like it was the right decision for the safety of all involved.",Nightlife
2863,Mosquito Supper Club,29.929728000000004,-90.09694,11.5,"We had an incredible experience here. Wonderful fresh food, prepared with love. Family style dining allows interesting conversation. When in New Orleans do yourself a favor and make a reservation.",Restaurants
436,Rock N Soil,29.9719126,-90.11927740000002,14.0,"Rock N Soil is incredible! Best customer service ever. My husband and I went here for help with creating a pathway in our garden, they had a great selection, great prices, and were super knowledgeable. We would absolutely recommend and will definitely be returning!",Shopping
